"No.","Time","signal strength","Source","Destination","Info","Length"
"146","5.773084599","-72 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6859/51994, ttl=64 (request in 145)","172"
"147","5.774922551","-51 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6859/51994, ttl=64","161"
"151","6.265736862","-62 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6900/62490, ttl=64 (no response found!)","161"
"152","6.265765507","-61 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6900/62490, ttl=64 (no response found!)","161"
"157","6.763523804","-63 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x0cc2, seq=6860/52250, ttl=64 (no response found!)","172"
"163","6.799890889","","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6900/62490, ttl=64 (reply in 165)","162"
"164","6.799924356","-54 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x0cc2, seq=6860/52250, ttl=64 (reply in 166)","172"
"165","6.801669516","-71 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x1163, seq=6900/62490, ttl=64 (request in 163)","172"
"166","6.801950081","-71 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6860/52250, ttl=64 (request in 164)","172"
"167","6.802564931","-54 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x1163, seq=6900/62490, ttl=64","172"
"168","6.803668334","-54 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6860/52250, ttl=64","161"
"169","6.803693306","-53 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6860/52250, ttl=64","161"
"174","7.263851066","-61 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (no response found!)","161"
"175","7.265487440","-51 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (no response found!)","161"
"176","7.265522053","-53 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (no response found!)","161"
"177","7.265550138","-53 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (no response found!)","161"
"178","7.266802084","-52 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (no response found!)","161"
"179","7.266833378","-53 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x1163, seq=6901/62746, ttl=64 (reply in 180)","161"
"180","7.269490743","-72 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x1163, seq=6901/62746, ttl=64 (request in 179)","172"
"181","7.271608105","-52 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x1163, seq=6901/62746, ttl=64","161"
"182","7.766575162","-63 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x0cc2, seq=6861/52506, ttl=64 (no response found!)","172"
"192","8.227841123","","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x0cc2, seq=6861/52506, ttl=64 (reply in 193)","162"
"193","8.231061309","-71 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6861/52506, ttl=64 (request in 192)","172"
"194","8.232466976","-51 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x0cc2, seq=6861/52506, ttl=64","161"
