"No.","Time","signal strength","Source","Destination","Info","Length"
"1","0.000000000","-64 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=520/2050, ttl=64 (no response found!)","161"
"7","0.140734070","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=520/2050, ttl=64 (reply in 8)","172"
"8","0.148136215","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=520/2050, ttl=64 (request in 7)","172"
"9","0.150135216","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=520/2050, ttl=64","161"
"14","0.701895975","-65 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=352/24577, ttl=64 (no response found!)","172"
"17","0.751835218","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=352/24577, ttl=64 (no response found!)","161"
"18","0.751872886","-51 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=352/24577, ttl=64 (reply in 19)","161"
"19","0.760762857","-51 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=352/24577, ttl=64 (request in 18)","161"
"26","1.001384471","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=521/2306, ttl=64 (no response found!)","161"
"27","1.001409964","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=521/2306, ttl=64 (no response found!)","161"
"28","1.062568426","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=521/2306, ttl=64 (reply in 29)","161"
"29","1.066543899","-51 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=521/2306, ttl=64 (request in 28)","161"
"34","1.704138505","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=353/24833, ttl=64 (no response found!)","172"
"38","1.909872789","-50 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=353/24833, ttl=64 (reply in 39)","161"
"39","1.921053198","-81 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=353/24833, ttl=64 (request in 38)","172"
"40","2.002546402","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=522/2562, ttl=64 (no response found!)","161"
"41","2.004202971","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=522/2562, ttl=64 (reply in 42)","161"
"42","2.012236619","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=522/2562, ttl=64 (request in 41)","172"
"43","2.015901895","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=522/2562, ttl=64","161"
"60","2.759756808","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","162"
"62","2.761577855","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","161"
"63","2.761609223","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=353/24833, ttl=64","162"
"65","2.763075029","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","161"
"66","2.763100933","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","161"
"67","2.763116313","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","161"
"68","2.763131573","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (no response found!)","161"
"69","2.763857161","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=354/25089, ttl=64 (reply in 70)","161"
"70","2.789805925","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=354/25089, ttl=64 (request in 69)","172"
"71","2.790510591","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=354/25089, ttl=64","172"
"72","2.798437024","-51 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=354/25089, ttl=64","161"
"73","3.003873998","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=523/2818, ttl=64 (no response found!)","161"
"74","3.111567628","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=523/2818, ttl=64 (reply in 75)","161"
"75","3.119852757","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=523/2818, ttl=64 (request in 74)","172"
"95","3.761904919","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=355/25345, ttl=64 (reply in 98)","161"
"98","3.781781472","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=355/25345, ttl=64 (request in 95)","172"
"99","3.783885017","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=355/25345, ttl=64","161"
"100","4.005675880","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=524/3074, ttl=64 (no response found!)","161"
"101","4.031051242","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=524/3074, ttl=64 (reply in 102)","161"
"102","4.040436756","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=524/3074, ttl=64 (request in 101)","161"
"103","4.040462859","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=524/3074, ttl=64","161"
"111","4.761205272","-64 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","172"
"113","4.761260494","-64 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","172"
"115","4.762383834","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","161"
"116","4.763799752","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","161"
"117","4.763825836","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","161"
"118","4.763841261","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (no response found!)","161"
"119","4.763856484","-88 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=356/25601, ttl=64 (reply in 124)","161"
"124","4.773983386","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=356/25601, ttl=64 (request in 119)","172"
"125","4.774407251","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=356/25601, ttl=64","172"
"127","4.775692174","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=356/25601, ttl=64","161"
"130","5.007488312","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=525/3330, ttl=64 (no response found!)","161"
"131","5.051732739","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=525/3330, ttl=64 (reply in 132)","161"
"132","5.059045450","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=525/3330, ttl=64 (request in 131)","172"
"133","5.059441323","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=525/3330, ttl=64","172"
"134","5.061121091","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=525/3330, ttl=64","161"
"148","6.009265923","-60 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=526/3586, ttl=64 (no response found!)","161"
"149","6.180842931","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=357/25857, ttl=64 (reply in 153)","162"
"150","6.180870368","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=526/3586, ttl=64 (reply in 155)","172"
"153","6.337585264","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=357/25857, ttl=64 (request in 149)","172"
"154","6.338261283","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=357/25857, ttl=64","172"
"155","6.338809708","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=526/3586, ttl=64 (request in 150)","172"
"156","6.340133229","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=526/3586, ttl=64","161"
"158","6.765565556","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=357/25857, ttl=64","161"
"159","6.766393553","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=358/26113, ttl=64 (no response found!)","172"
"160","6.791239206","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=358/26113, ttl=64 (reply in 161)","161"
"161","6.797765044","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=358/26113, ttl=64 (request in 160)","172"
"162","6.799852266","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=358/26113, ttl=64","161"
"170","7.009526201","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=527/3842, ttl=64 (no response found!)","161"
"171","7.106949747","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=527/3842, ttl=64 (reply in 172)","161"
"172","7.113224996","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=527/3842, ttl=64 (request in 171)","172"
"173","7.114742831","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=527/3842, ttl=64","161"
"183","7.767987470","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=359/26369, ttl=64 (no response found!)","172"
"184","7.821141479","-50 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=359/26369, ttl=64 (reply in 185)","161"
"185","7.827454415","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=359/26369, ttl=64 (request in 184)","172"
"186","7.829606597","-51 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=359/26369, ttl=64","161"
"187","8.011639038","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=528/4098, ttl=64 (no response found!)","161"
"188","8.018912706","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=528/4098, ttl=64 (no response found!)","161"
"189","8.018931782","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=528/4098, ttl=64 (reply in 190)","161"
"190","8.024890113","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=528/4098, ttl=64 (request in 189)","172"
"191","8.026895405","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=528/4098, ttl=64","161"
"202","8.769439910","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=360/26625, ttl=64 (no response found!)","172"
"203","8.841933350","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=360/26625, ttl=64 (reply in 204)","161"
"204","8.848100922","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=360/26625, ttl=64 (request in 203)","172"
"205","8.850126974","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=360/26625, ttl=64","161"
"209","9.012902512","-58 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=529/4354, ttl=64 (no response found!)","161"
"210","9.014515778","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=529/4354, ttl=64 (reply in 211)","161"
"211","9.022017170","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=529/4354, ttl=64 (request in 210)","172"
"212","9.024131379","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=529/4354, ttl=64","161"
"218","9.770850299","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=361/26881, ttl=64 (no response found!)","172"
"219","9.971882623","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=361/26881, ttl=64 (reply in 222)","161"
"220","10.014236409","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=530/4610, ttl=64 (no response found!)","161"
"221","10.017325368","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=530/4610, ttl=64 (reply in 223)","161"
"222","10.111379649","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=361/26881, ttl=64 (request in 219)","172"
"223","10.113586591","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=530/4610, ttl=64 (request in 221)","172"
"224","10.114931972","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=530/4610, ttl=64","161"
"231","10.823858275","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=362/27137, ttl=64 (no response found!)","172"
"232","10.825163431","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=361/26881, ttl=64","162"
"234","10.891604168","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=362/27137, ttl=64 (reply in 235)","161"
"235","10.898200728","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=362/27137, ttl=64 (request in 234)","172"
"236","10.899853634","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=362/27137, ttl=64","161"
"237","11.015988450","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=531/4866, ttl=64 (no response found!)","161"
"238","11.017199165","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=531/4866, ttl=64 (reply in 239)","161"
"239","11.018437400","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=531/4866, ttl=64 (request in 238)","172"
"240","11.020424617","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=531/4866, ttl=64","161"
"249","11.824624772","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=363/27393, ttl=64 (no response found!)","162"
"251","11.827097502","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=363/27393, ttl=64 (no response found!)","161"
"254","11.827164468","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=363/27393, ttl=64 (reply in 259)","161"
"259","11.829099677","-81 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64 (request in 254)","172"
"261","11.832555711","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"262","11.832579481","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"263","11.832595898","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"264","11.832612789","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"265","11.832629239","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"266","11.832644306","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"267","11.833849054","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"268","11.833874927","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=363/27393, ttl=64","161"
"269","12.017455921","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=532/5122, ttl=64 (no response found!)","161"
"270","12.018881723","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=532/5122, ttl=64 (reply in 272)","161"
"272","12.026153952","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=532/5122, ttl=64 (request in 270)","172"
"275","12.029606889","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=532/5122, ttl=64","161"
"286","12.830931445","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=364/27649, ttl=64 (reply in 287)","172"
"287","12.847127878","-81 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64 (request in 286)","172"
"288","12.850657013","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"289","12.850681538","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"290","12.850697655","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"291","12.850716488","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"292","12.850733184","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"293","12.850748230","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"294","12.850763420","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"295","12.851606805","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=364/27649, ttl=64","161"
"296","13.019164186","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=533/5378, ttl=64 (no response found!)","161"
"297","13.020893108","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=533/5378, ttl=64 (no response found!)","161"
"298","13.020918753","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=533/5378, ttl=64 (no response found!)","161"
"299","13.054630478","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=533/5378, ttl=64 (no response found!)","161"
"300","13.055214706","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=533/5378, ttl=64 (reply in 301)","161"
"301","13.057299929","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=533/5378, ttl=64 (request in 300)","172"
"302","13.059118613","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=533/5378, ttl=64","161"
"315","13.827595424","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=365/27905, ttl=64 (no response found!)","162"
"323","13.861745978","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=365/27905, ttl=64 (reply in 324)","162"
"324","14.005228666","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64 (request in 323)","161"
"325","14.005253543","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64","161"
"326","14.005273300","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64","161"
"327","14.005290601","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64","161"
"328","14.006681463","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64","161"
"329","14.006706310","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=365/27905, ttl=64","161"
"330","14.020185159","-60 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=534/5634, ttl=64 (no response found!)","161"
"331","14.021580200","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=534/5634, ttl=64 (reply in 332)","161"
"332","14.022139960","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=534/5634, ttl=64 (request in 331)","172"
"333","14.024002339","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=534/5634, ttl=64","161"
"341","14.830883564","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=366/28161, ttl=64 (no response found!)","162"
"343","14.832318707","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=366/28161, ttl=64 (reply in 344)","161"
"344","14.833532631","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=366/28161, ttl=64 (request in 343)","172"
"345","14.836904524","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=366/28161, ttl=64","161"
"360","15.022100950","-60 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=535/5890, ttl=64 (no response found!)","161"
"361","15.023646081","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=535/5890, ttl=64 (reply in 362)","161"
"362","15.026803239","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=535/5890, ttl=64 (request in 361)","161"
"373","15.829626528","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=367/28417, ttl=64 (no response found!)","162"
"375","15.831666130","-51 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=367/28417, ttl=64 (reply in 376)","161"
"376","15.832863813","-80 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=367/28417, ttl=64 (request in 375)","172"
"377","15.835477486","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=367/28417, ttl=64","161"
"378","15.835502203","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=367/28417, ttl=64","161"
"379","16.023840572","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=536/6146, ttl=64 (no response found!)","161"
"380","16.025360621","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=536/6146, ttl=64 (reply in 381)","161"
"381","16.028264664","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=536/6146, ttl=64 (request in 380)","172"
"382","16.030283139","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=536/6146, ttl=64","161"
"387","16.831093128","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=368/28673, ttl=64 (no response found!)","172"
"389","16.931403829","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=368/28673, ttl=64 (no response found!)","161"
"390","16.931428727","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=368/28673, ttl=64 (reply in 398)","161"
"392","17.025410052","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=537/6402, ttl=64 (no response found!)","161"
"393","17.029215144","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=537/6402, ttl=64 (reply in 395)","161"
"395","17.069026510","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=537/6402, ttl=64 (request in 393)","172"
"396","17.071164706","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=537/6402, ttl=64","161"
"398","17.130240799","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=368/28673, ttl=64 (request in 390)","172"
"403","17.848456008","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=369/28929, ttl=64 (no response found!)","161"
"404","17.848474784","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=369/28929, ttl=64 (reply in 405)","161"
"405","17.850837166","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=369/28929, ttl=64 (request in 404)","172"
"406","17.852844118","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=369/28929, ttl=64","161"
"407","18.027131056","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=538/6658, ttl=64 (no response found!)","161"
"408","18.028307958","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=538/6658, ttl=64 (reply in 409)","161"
"409","18.033758775","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=538/6658, ttl=64 (request in 408)","172"
"410","18.035886173","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=538/6658, ttl=64","161"
"422","18.834715180","-66 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=370/29185, ttl=64 (no response found!)","172"
"425","19.029006791","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=539/6914, ttl=64 (no response found!)","161"
"426","19.080237868","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=370/29185, ttl=64 (reply in 430)","162"
"427","19.080263618","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=539/6914, ttl=64 (reply in 428)","172"
"428","19.219391446","-80 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=539/6914, ttl=64 (request in 427)","172"
"429","19.221444790","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=539/6914, ttl=64","161"
"430","19.279922825","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=370/29185, ttl=64 (request in 426)","161"
"438","19.830647854","-66 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=371/29441, ttl=64 (no response found!)","172"
"440","19.900921439","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x0f3d, seq=371/29441, ttl=64 (reply in 441)","161"
"441","19.907203766","-79 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=371/29441, ttl=64 (request in 440)","172"
"442","19.909489623","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x0f3d, seq=371/29441, ttl=64","161"
"443","20.030230875","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=540/7170, ttl=64 (no response found!)","161"
"444","20.031771387","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x141d, seq=540/7170, ttl=64 (reply in 445)","161"
"445","20.033354437","-79 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x141d, seq=540/7170, ttl=64 (request in 444)","172"
