"No.","Time","signal strength","Source","Destination","Info","Length"
"10","0.548238823","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=30/7680, ttl=64 (no response found!)","161"
"11","0.585691601","-52 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=30/7680, ttl=64 (reply in 12)","161"
"12","0.631216140","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=30/7680, ttl=64 (request in 11)","172"
"13","0.636065355","-51 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=30/7680, ttl=64","161"
"14","0.638067137","-50 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=30/7680, ttl=64","158"
"15","0.639729339","-51 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=30/7680, ttl=64","158"
"16","0.646357047","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=30/7680, ttl=64","158"
"17","0.720700649","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=74/18944, ttl=64","161"
"18","0.763622044","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=75/19200, ttl=64 (no response found!)","172"
"19","0.765190478","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=75/19200, ttl=64 (reply in 20)","161"
"20","0.771234610","-46 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=75/19200, ttl=64 (request in 19)","172"
"21","0.772801170","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=75/19200, ttl=64","161"
"31","1.524457571","-59 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=31/7936, ttl=64 (no response found!)","161"
"32","1.581449767","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=31/7936, ttl=64 (reply in 37)","161"
"33","1.713431586","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=76/19456, ttl=64 (reply in 38)","161"
"37","1.725223015","-46 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=31/7936, ttl=64 (request in 32)","172"
"38","1.730129144","-45 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=76/19456, ttl=64 (request in 33)","172"
"39","1.739661099","-50 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=76/19456, ttl=64","161"
"48","2.526259577","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=32/8192, ttl=64 (no response found!)","161"
"49","2.534630246","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=32/8192, ttl=64 (reply in 50)","161"
"50","2.537574954","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=32/8192, ttl=64 (request in 49)","172"
"51","2.539677469","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=32/8192, ttl=64","161"
"52","2.731137313","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=77/19712, ttl=64 (reply in 53)","161"
"53","2.760552781","-39 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=77/19712, ttl=64 (request in 52)","172"
"54","2.768265325","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=77/19712, ttl=64","158"
"55","2.770982515","-50 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=77/19712, ttl=64","158"
"56","2.772819224","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=77/19712, ttl=64","158"
"57","2.776849357","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=77/19712, ttl=64","158"
"71","3.527736250","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=33/8448, ttl=64 (no response found!)","161"
"72","3.529589881","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=33/8448, ttl=64 (no response found!)","161"
"73","3.529614908","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=33/8448, ttl=64 (reply in 74)","161"
"74","3.534568277","-46 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=33/8448, ttl=64 (request in 73)","172"
"75","3.539281109","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=33/8448, ttl=64","161"
"76","3.722140459","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (no response found!)","172"
"77","3.722613008","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (no response found!)","172"
"78","3.725695584","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (no response found!)","161"
"79","3.725720176","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (no response found!)","161"
"80","3.725736017","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (no response found!)","161"
"81","3.725751342","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=78/19968, ttl=64 (reply in 82)","161"
"82","3.731774386","-46 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=78/19968, ttl=64 (request in 81)","172"
"83","3.734066944","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=78/19968, ttl=64","161"
"92","4.529261289","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=34/8704, ttl=64 (reply in 93)","161"
"93","4.557445692","-46 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=34/8704, ttl=64 (request in 92)","172"
"94","4.559601134","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=34/8704, ttl=64","161"
"95","4.716681691","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=79/20224, ttl=64 (no response found!)","172"
"96","4.718753183","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=79/20224, ttl=64 (reply in 97)","161"
"97","4.725415192","-46 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=79/20224, ttl=64 (request in 96)","172"
"98","4.732148606","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=79/20224, ttl=64","158"
"107","5.577101374","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=35/8960, ttl=64 (reply in 108)","161"
"108","5.714232801","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=35/8960, ttl=64 (request in 107)","172"
"109","5.718903137","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=35/8960, ttl=64","161"
"110","5.718977839","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=80/20480, ttl=64 (no response found!)","172"
"111","5.726538021","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=80/20480, ttl=64 (reply in 113)","161"
"112","5.729872363","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=35/8960, ttl=64","158"
"113","5.732977048","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=80/20480, ttl=64 (request in 111)","172"
"114","5.736280797","-51 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=35/8960, ttl=64","158"
"115","5.741695682","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=80/20480, ttl=64","158"
"116","5.744256914","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=80/20480, ttl=64","158"
"117","5.746611760","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=80/20480, ttl=64","158"
"118","5.751124024","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=80/20480, ttl=64","158"
"126","6.532131620","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=36/9216, ttl=64 (no response found!)","161"
"127","6.533758011","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=36/9216, ttl=64 (reply in 128)","161"
"128","6.540892153","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=36/9216, ttl=64 (request in 127)","172"
"129","6.541237392","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=36/9216, ttl=64","172"
"130","6.543451350","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=36/9216, ttl=64","161"
"131","6.718730053","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=81/20736, ttl=64 (no response found!)","172"
"132","6.720662045","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=81/20736, ttl=64 (reply in 133)","161"
"133","6.726329369","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=81/20736, ttl=64 (request in 132)","172"
"134","6.728559382","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=81/20736, ttl=64","161"
"152","7.533496316","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=37/9472, ttl=64 (no response found!)","161"
"153","7.623063647","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=37/9472, ttl=64 (reply in 157)","161"
"154","7.719758103","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=82/20992, ttl=64 (no response found!)","172"
"155","7.719796876","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=82/20992, ttl=64 (no response found!)","172"
"156","7.722735676","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=82/20992, ttl=64 (reply in 159)","161"
"157","7.759298861","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=37/9472, ttl=64 (request in 153)","172"
"158","7.761557152","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=37/9472, ttl=64","161"
"159","7.761616768","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=82/20992, ttl=64 (request in 156)","172"
"160","7.763906223","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=82/20992, ttl=64","161"
"185","8.535351940","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (no response found!)","161"
"186","8.537611844","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (no response found!)","161"
"187","8.537635621","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (no response found!)","161"
"188","8.537655374","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (no response found!)","161"
"189","8.537671382","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (no response found!)","161"
"190","8.537688760","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=38/9728, ttl=64 (reply in 191)","161"
"191","8.538852174","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=38/9728, ttl=64 (request in 190)","172"
"192","8.541793739","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=38/9728, ttl=64","161"
"193","8.722790374","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=83/21248, ttl=64 (no response found!)","172"
"194","8.727134739","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=83/21248, ttl=64 (no response found!)","172"
"195","8.732957923","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=83/21248, ttl=64 (reply in 196)","161"
"196","8.738467164","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=83/21248, ttl=64 (request in 195)","172"
"197","8.740755698","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=83/21248, ttl=64","161"
"228","9.536943191","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=39/9984, ttl=64 (no response found!)","161"
"229","9.568621973","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=39/9984, ttl=64 (reply in 230)","161"
"230","9.576987690","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=39/9984, ttl=64 (request in 229)","172"
"231","9.579156223","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=39/9984, ttl=64","161"
"232","9.723360203","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=84/21504, ttl=64 (no response found!)","172"
"233","9.724893897","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=84/21504, ttl=64 (reply in 234)","161"
"234","9.734735321","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=84/21504, ttl=64 (request in 233)","172"
"235","9.736614087","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=84/21504, ttl=64","161"
"288","10.538277711","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=40/10240, ttl=64 (no response found!)","161"
"289","10.592583438","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=40/10240, ttl=64 (reply in 293)","161"
"290","10.726247861","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=85/21760, ttl=64 (no response found!)","172"
"291","10.728457628","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=85/21760, ttl=64 (no response found!)","161"
"292","10.728489224","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=85/21760, ttl=64 (reply in 295)","161"
"293","10.729040184","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=40/10240, ttl=64 (request in 289)","172"
"294","10.730911301","-52 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=40/10240, ttl=64","161"
"295","10.730973610","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=85/21760, ttl=64 (request in 292)","172"
"296","10.732477787","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=85/21760, ttl=64","161"
"310","11.539669233","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=41/10496, ttl=64 (reply in 311)","161"
"311","11.633703596","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=41/10496, ttl=64 (request in 310)","172"
"312","11.636018488","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=41/10496, ttl=64","161"
"313","11.727653034","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=86/22016, ttl=64 (no response found!)","172"
"314","11.735516926","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=86/22016, ttl=64 (reply in 315)","161"
"315","11.742175318","-39 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=86/22016, ttl=64 (request in 314)","172"
"316","11.744852475","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=86/22016, ttl=64","161"
"317","11.744877826","-56 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=86/22016, ttl=64","161"
"328","12.541179781","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=42/10752, ttl=64 (no response found!)","161"
"329","12.641603184","-50 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=42/10752, ttl=64 (no response found!)","161"
"330","12.643115289","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=42/10752, ttl=64 (reply in 336)","161"
"331","12.732356080","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=87/22272, ttl=64 (no response found!)","172"
"332","12.732995332","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=87/22272, ttl=64 (no response found!)","172"
"333","12.735946889","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=87/22272, ttl=64 (no response found!)","161"
"334","12.735964582","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=87/22272, ttl=64 (no response found!)","161"
"335","12.735980255","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=87/22272, ttl=64 (reply in 338)","161"
"336","12.779123732","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=42/10752, ttl=64 (request in 330)","172"
"337","12.780610868","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=42/10752, ttl=64","161"
"338","12.781359826","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=87/22272, ttl=64 (request in 335)","172"
"339","12.782972318","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=87/22272, ttl=64","161"
"348","13.542409779","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=43/11008, ttl=64 (no response found!)","161"
"349","13.563134708","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=43/11008, ttl=64 (reply in 350)","161"
"350","13.569999003","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=43/11008, ttl=64 (request in 349)","172"
"351","13.572155304","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=43/11008, ttl=64","161"
"352","13.729978794","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=88/22528, ttl=64 (no response found!)","172"
"353","13.731960120","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=88/22528, ttl=64 (reply in 354)","161"
"354","13.737328005","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=88/22528, ttl=64 (request in 353)","172"
"355","13.739544828","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=88/22528, ttl=64","161"
"389","14.544193543","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=44/11264, ttl=64 (no response found!)","161"
"390","14.545977825","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=44/11264, ttl=64 (reply in 391)","161"
"391","14.546669343","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=44/11264, ttl=64 (request in 390)","172"
"392","14.548806502","-56 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=44/11264, ttl=64","161"
"393","14.731163689","-64 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=89/22784, ttl=64 (no response found!)","172"
"394","14.733190336","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=89/22784, ttl=64 (reply in 395)","161"
"395","14.739799511","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=89/22784, ttl=64 (request in 394)","172"
"396","14.741966426","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=89/22784, ttl=64","161"
"426","15.545821366","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=45/11520, ttl=64 (no response found!)","161"
"427","15.556840107","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=45/11520, ttl=64 (reply in 428)","161"
"428","15.558284242","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=45/11520, ttl=64 (request in 427)","172"
"429","15.559868739","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=45/11520, ttl=64","161"
"430","15.732621671","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=90/23040, ttl=64 (no response found!)","172"
"431","15.734680233","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=90/23040, ttl=64 (reply in 432)","161"
"432","15.743533062","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=90/23040, ttl=64 (request in 431)","172"
"433","15.746077174","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=90/23040, ttl=64","161"
"434","15.746105466","-56 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=90/23040, ttl=64","161"
"442","16.547037254","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=46/11776, ttl=64 (no response found!)","161"
"443","16.567140071","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=46/11776, ttl=64 (no response found!)","161"
"444","16.567921021","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=46/11776, ttl=64 (reply in 445)","161"
"445","16.570415173","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=46/11776, ttl=64 (request in 444)","172"
"446","16.572527198","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=46/11776, ttl=64","161"
"447","16.730856506","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=91/23296, ttl=64 (no response found!)","172"
"448","16.733684574","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=91/23296, ttl=64 (reply in 449)","161"
"449","16.739832955","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=91/23296, ttl=64 (request in 448)","172"
"450","16.742004504","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=91/23296, ttl=64","161"
"475","17.548504010","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=47/12032, ttl=64 (no response found!)","161"
"476","17.658121350","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=47/12032, ttl=64 (reply in 477)","161"
"477","17.664742827","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=47/12032, ttl=64 (request in 476)","172"
"478","17.676274341","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=47/12032, ttl=64","161"
"479","17.676292501","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=47/12032, ttl=64","161"
"480","17.735702812","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=92/23552, ttl=64 (no response found!)","172"
"481","17.738116319","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=92/23552, ttl=64 (no response found!)","161"
"482","17.738141252","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=92/23552, ttl=64 (reply in 483)","161"
"483","17.740173802","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=92/23552, ttl=64 (request in 482)","172"
"484","17.742327236","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=92/23552, ttl=64","161"
"496","18.550283083","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=48/12288, ttl=64 (no response found!)","161"
"497","18.580908752","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=48/12288, ttl=64 (reply in 498)","161"
"498","18.581775072","-49 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=48/12288, ttl=64 (request in 497)","172"
"499","18.583553784","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=48/12288, ttl=64","161"
"500","18.737358410","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=93/23808, ttl=64 (no response found!)","172"
"501","18.739623106","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=93/23808, ttl=64 (reply in 502)","161"
"502","18.754812877","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=93/23808, ttl=64 (request in 501)","172"
"503","18.756809584","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=93/23808, ttl=64","161"
"528","19.551397139","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=49/12544, ttl=64 (no response found!)","161"
"529","19.603533920","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=49/12544, ttl=64 (reply in 530)","161"
"530","19.629173747","-48 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=49/12544, ttl=64 (request in 529)","172"
"531","19.631723984","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=49/12544, ttl=64","161"
"532","19.631748858","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=49/12544, ttl=64","161"
"533","19.738938556","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=94/24064, ttl=64 (no response found!)","172"
"534","19.740772583","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=94/24064, ttl=64 (reply in 535)","161"
"535","19.747165364","-48 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=94/24064, ttl=64 (request in 534)","172"
"536","19.748828968","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=94/24064, ttl=64","161"
"554","20.552626567","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=50/12800, ttl=64 (no response found!)","161"
"555","20.628040107","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x085d, seq=50/12800, ttl=64 (reply in 556)","161"
"556","20.635488574","-47 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=50/12800, ttl=64 (request in 555)","172"
"557","20.638744167","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x085d, seq=50/12800, ttl=64","161"
"558","20.740503182","-64 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=95/24320, ttl=64 (no response found!)","172"
"559","20.742551570","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x070d, seq=95/24320, ttl=64 (reply in 560)","161"
"560","20.748969706","-47 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=95/24320, ttl=64 (request in 559)","172"
"561","20.751107631","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x070d, seq=95/24320, ttl=64","161"
