"No.","Time","signal strength","Source","Destination","Info","Length"
"102","3.940109301","-55 dBm","192.168.1.100","192.168.1.102","Echo (ping) reply    id=0x07a1, seq=28/7168, ttl=64","161"
"109","4.005244719","-62 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x093c, seq=82/20992, ttl=64 (no response found!)","161"
"110","4.007215653","-53 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x093c, seq=82/20992, ttl=64 (no response found!)","161"
"111","4.011520826","-55 dBm","192.168.1.106","192.168.1.100","Echo (ping) request  id=0x093c, seq=82/20992, ttl=64 (reply in 112)","158"
"112","4.114528915","-72 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x093c, seq=82/20992, ttl=64 (request in 111)","158"
"113","4.123549535","-72 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x093c, seq=82/20992, ttl=64","158"
"114","4.125533908","-70 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x093c, seq=82/20992, ttl=64","158"
"115","4.129970977","-71 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x093c, seq=82/20992, ttl=64","158"
"116","4.131236394","-54 dBm","192.168.1.100","192.168.1.106","Echo (ping) reply    id=0x093c, seq=82/20992, ttl=64","161"
"124","4.833871657","-63 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x07a1, seq=29/7424, ttl=64 (no response found!)","172"
"125","4.836808952","-54 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x07a1, seq=29/7424, ttl=64 (no response found!)","161"
"126","4.836846477","-54 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x07a1, seq=29/7424, ttl=64 (no response found!)","161"
"127","4.836873927","-54 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x07a1, seq=29/7424, ttl=64 (no response found!)","161"
"128","4.836900312","-54 dBm","192.168.1.102","192.168.1.100","Echo (ping) request  id=0x07a1, seq=29/7424, ttl=64 (no response found!)","161"
